category,content,link,ref-link
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,เหตุการณ์ดังกล่าวเกิดขึ้นจริง แต่ปรับเงินเพราะชาย 2 คนไม่สวมหน้ากากอนามัย เข้าไปในพื้นที่ตลาดสด ไม่ใช่ปรับเพราะไม่สวมใส่หน้ากากอนามัยขณะขับร,https://cofact.org/article/6ckyj1jqmkv4,['https://www.antifakenewscenter.com/%E0%B8%82%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B8%9A%E0%B8%B4%E0%B8%94%E0%B9%80%E0%B8%9A%E0%B8%B7%E0%B8%AD%E0%B8%99-%E0%B8%95%E0%B8%B3%E0%B8%A3%E0%B8%A7%E0%B8%88-%E0%B8%88-%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2-%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B9%80%E0%B8%87%E0%B8%B4%E0%B8%99%E0%B8%8A%E0%B8%B2%E0%B8%A2-2-%E0%B8%84%E0%B8%99-%E0%B8%88%E0%B8%B3%E0%B8%99%E0%B8%A7%E0%B8%99-500-%E0%B8%9A%E0%B8%B2%E0%B8%97-%E0%B8%82%E0%B9%89%E0%B8%AD%E0%B8%AB%E0%B8%B2%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%AA%E0%B8%A7%E0%B8%A1%E0%B9%83%E0%B8%AA%E0%B9%88%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%81%E0%B8%AD%E0%B8%99%E0%B8%B2%E0%B8%A1%E0%B8%B1%E0%B8%A2%E0%B8%82%E0%B8%93%E0%B8%B0%E0%B8%82%E0%B8%B1%E0%B8%9A%E0%B8%A3%E0%B8%96/']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,ตามที่มีการแชร์ข้อมูลในสื่อโซเชียล เกี่ยวกับประเด็นเรื่อง พบผู้ติดเชื้อโควิด-19 จำนวน 30 ราย ที่โรบินสัน จ. กาญจนบุรี ทางศูนย์ต่อต้านข่าวปลอ,https://cofact.org/article/iw4ydq4vmfya,['https://www.antifakenewscenter.com/%E0%B8%82%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%A1-%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%8A%E0%B8%A3%E0%B9%8C-%E0%B8%9E%E0%B8%9A%E0%B8%9C%E0%B8%B9%E0%B9%89%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%82%E0%B8%84%E0%B8%A7%E0%B8%B4%E0%B8%94-19-%E0%B8%88%E0%B8%B3%E0%B8%99%E0%B8%A7%E0%B8%99-30-%E0%B8%A3%E0%B8%B2%E0%B8%A2-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B9%82%E0%B8%A3%E0%B8%9A%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%B1%E0%B8%99-%E0%B8%88-%E0%B8%81%E0%B8%B2%E0%B8%8D%E0%B8%88%E0%B8%99%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5/']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,ตามที่มีการแชร์ในสื่อโซเชียลมีเดีย ในประเด็นเรื่อง แช่ยาเม็ดแอสไพรินในตู้เย็น ทำให้เกิดเป็นสารพิษขึ้นได้ ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการ,https://cofact.org/article/3gqku6gelzh9u,['https://www.antifakenewscenter.com/%E0%B9%81%E0%B8%8A%E0%B9%88%E0%B8%A2%E0%B8%B2%E0%B9%80%E0%B8%A1%E0%B9%87%E0%B8%94%E0%B9%81%E0%B8%AD%E0%B8%AA%E0%B9%84%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B9%83%E0%B8%99%E0%B8%95%E0%B8%B9%E0%B9%89%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99-%E0%B8%97%E0%B8%B3%E0%B9%83%E0%B8%AB%E0%B9%89%E0%B9%80%E0%B8%81%E0%B8%B4%E0%B8%94%E0%B9%80%E0%B8%9B%E0%B9%87%E0%B8%99%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%9E%E0%B8%B4%E0%B8%A9%E0%B8%82%E0%B8%B6%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%94%E0%B9%89-%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%87%E0%B8%AB%E0%B8%A3%E0%B8%B7%E0%B8%AD/']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,ศูนย์แถลงข่าวสถานการณ์โรคติดเชื้อไวรัสโคโรนา 2019 กระทรวงสาธารณสุข นพ.ทวีทรัพย์ ศิรประภาศิริ นายแพทย์ทรงคุณวุฒิ กรมควบคุมโรค แถลงสถานการณ์โร,https://cofact.org/article/th262uee1v2s,['https://thestandard.co/conclusion-angthong-woman-23-years-old-died/']
ข้อความหรือข้อความนี้เป็นจริงบางส่วน,อาจเป็นผลข้างเคียงอันไม่พึงประสงค์จากการฉีดหรือไม่ก็ได้ แต่จากที่เห็นคือภาครัฐได้ปฏิเสธเรื่องราวในทำนองนี้(โดยยืนกรานว่าไม่ได้เป็นเพราะวัคซี,https://cofact.org/article/th262uee1v2s,[]
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,ฟ้าทะลายโจรเป็นสมุนไพรที่มีความปลอดภัยสูง หากใช้อย่างปลอดภัย โดยปัจจุบันมีข้อค้นพบเบื้องต้นจากกระทรวงสาธารณสุขว่า การใช้ยาฟ้าทะลายโจรร่วมกับ,https://cofact.org/article/3l54fg7sle56w,['https://www.dailynews.co.th/politics/839495']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,อนุทิน” โพสต์เฟซบุ๊กชี้แจงละเอียดยิบ หลัง “จาตุรนต์” แชร์คลิปข่าวระบุ ไฟเซอร์เสนอขายวัคซีน 13 ล้านโดสให้ประเทศไทย แต่รัฐบาลปฏิเสธ,https://cofact.org/article/1k2g0mqfa6b3a,['https://www.prachachat.net/politics/news-656911']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,ภายหลังเป็นประธานการประชุมคณะทำงานพระราชพิธีพืชมงคลจรดพระนังคัลแรกนาขวัญ ประจำปี 2564 ผ่านโปรแกรมซูม ที่กระทรวงเกษตรฯ ว่า จากสถานการณ์การแพร,https://cofact.org/article/2ucr97i93lckm,['https://www.bangkokbiznews.com/news/detail/934832']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,ตามที่มีข้อความชวนเชื่อในประเด็นเรื่อง กินผลิตภัณฑ์วิตามินซี รักษาไข้หวัดได้ ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จโดยสำนักงานคณะ,https://cofact.org/article/1xkump8hjm4hl,['https://www.antifakenewscenter.com/%E0%B8%82%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%A1-%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%8A%E0%B8%A3%E0%B9%8C-%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B8%9C%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A0%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%99%E0%B8%8B%E0%B8%B5-%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B2%E0%B9%84%E0%B8%82%E0%B9%89%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%84%E0%B8%94%E0%B9%89/']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,จากกรณีคลื่นวิทยุจากไมโครเวฟ เป็นอันตรายต่อสุขภาพ ทางกรมวิทยาศาสตร์การแพทย์ กระทรวงสาธารณสุข ได้ชี้แจงว่า หลักการทำงานของเตาไมโครเวฟเป็นการใ,https://cofact.org/article/2iq5n0psl66e5,['https://mgronline.com/factcheck/detail/9640000040551']
บรรณาธิการไม่สามารถตรวจสอบเนื้อหานี้ได้ หรือ เนื้อหานี้ไม่ได้อยู่ในขอบเขตการตรวจสอบของ Cofact,ไม่พบการประกาศจากทางโรงพยาบาลในประเด็นดังกล่าว เนื้อหานี้อยู่ระหว่างการตรวจสอบ,https://cofact.org/article/phdx6xnzlg37,[]
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,จากการศึกษาที่ผ่านมาพบว่าการรับประทานวิตามินซีเป็นประจำทุกวันไม่สามารถป้องกันหวัดได้ และไม่มีผลลดความเสี่ยงในการเป็นหวัด ยกเว้นผู้ที่ออกกำลั,https://cofact.org/article/1nldrsihkl8ib,['https://mgronline.com/travel/detail/9580000070926']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,หอการค้าไทย ออกประกาศล่าสุด รัฐบาลกลับลำ! ยืนยันจัดหาวัคซีนให้เพียงพอ ช่วยภาคเอกชนลดภาระค่าใช้จ่ายไม่ต้องควักเพิ่ม,https://cofact.org/article/2f4gvgjs8soj,['https://www.matichonweekly.com/hot-news/article_421296']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,ยะลา แถลงเตรียมยกระดับมาตรการเข้มข้น ค้นหาตรวจเชิงรุก ตั้งด่านคัดกรองเข้มเข้าออกจังหวัด 11 ด่าน และห้ามออกเคหะสถาน 4 ทุ่มถึงตี 4 ดีเดย์ 1 พ.,https://cofact.org/article/3de4ueyrl2apd,['https://fb.watch/59TbwVXcp4/']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,28 เม.ย.) นายสาธิต ปิตุเตชะ รัฐมนตรีช่วยว่าการกระทรวงสาธารณสุข (สธ.) แถลงข่าวการลงทะเบียนฉีดวัคซีนโควิด 19 ในกลุ่มผู้สูงอายุ 60 ปี และโรคเรื,https://cofact.org/article/w12jt3dvt1k0,['https://www.bangkokbiznews.com/news/detail/935023']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,ผู้ว่าราชการจังหวัดปัตตานี ออกคำสั่งปิดเมืองเป็นจังหวัดแรก หลังโควิด-19 ระบาดระลอกใหม่ เนื่องจากพบผู้ติดเชื้อเพิ่มขึ้นต่อเนื่อง และบางส่วนไม,https://cofact.org/article/1x7hqqwlqi5rq,['https://www.bugaboo.tv/news/553875?fbclid=IwAR0Gnmh2OPfvvy0UpNXjCXrFjVE4_xOPgr3DN4rySNqXaA7wWlPYon0T-NE']
